Order_ID,Customer_ID,Order_Date,Product,Category,Sales,Quantity,Discount,Profit,City
ORD17582,CUST1009,17-11-2023,Shoes,Electronics,22410.82,3,0.44,14502.1,Kolkata
ORD17583,CUST4,27-04-2023,Tablet,Electronics,35760.5,1,0.23,14637.81,Bangalore
ORD17584,CUST178,02-10-2023,Shoes,Electronics,10626.17,2,0.45,8182.22,Kolkata
ORD17585,CUST746,16-07-2023,Camera,Accessories,13393.13,4,0.38,2364.82,Chennai
ORD17586,CUST259,21-11-2023,Shoes,Accessories,8030.25,2,0.32,6812.94,Chennai
ORD17587,CUST652,26-06-2023,Bag,Accessories,20155.11,2,0.31,-3639.35,Kolkata
ORD17588,CUST1089,14-10-2023,Watch,Electronics,45282.66,2,0.36,-1763.88,Delhi
ORD17589,CUST1819,24-08-2023,Shoes,Electronics,19735.22,1,0.22,12816.53,Bangalore
ORD17590,CUST1387,20-03-2023,Headphones,Electronics,14760.24,2,0.21,9963.43,Chennai
ORD17591,CUST1842,31-08-2023,Tablet,Accessories,35326.41,2,0.11,-110.16,Kolkata
ORD17592,CUST1741,07-11-2023,Tablet,Electronics,43545.48,1,0.28,3238.95,Mumbai
ORD17593,CUST1041,24-07-2023,Watch,Electronics,12589.49,2,0.35,-3754.43,Delhi
ORD17594,CUST1224,30-07-2023,Laptop,Fashion,40492.12,3,0.13,12289.4,Kolkata
ORD17595,CUST544,29-11-2023,Headphones,Accessories,15587.84,1,0.12,1026.16,Kolkata
ORD17596,CUST1236,01-04-2023,Camera,Accessories,12742.15,2,0.09,5937.5,Mumbai
ORD17597,CUST435,15-06-2023,Tablet,Electronics,23911.36,4,0.03,14723.47,Delhi
ORD17598,CUST1297,10-06-2023,Watch,Fashion,3803.17,1,0.46,-1390.38,Kolkata
ORD17599,CUST290,06-01-2023,Watch,Fashion,43180.7,2,0.45,12645.28,Chennai
ORD17600,CUST803,21-05-2023,Phone,Electronics,43779.86,4,0.08,172.61,Chennai
ORD17601,CUST483,24-07-2023,Shoes,Fashion,34030.15,3,0.41,-2705.68,Mumbai
ORD17602,CUST234,20-01-2023,Camera,Electronics,15492.83,4,0.2,-4559.45,Mumbai
ORD17603,CUST408,10-04-2023,Bag,Accessories,8752.09,2,0.29,11787.74,Mumbai
ORD17604,CUST694,14-06-2023,Phone,Fashion,35090.84,3,0.27,-4961.86,Mumbai
ORD17605,CUST1170,14-02-2023,Camera,Fashion,5602.89,3,0.35,14044.04,Kolkata
ORD17606,CUST562,03-12-2023,Headphones,Fashion,20849.86,3,0.3,-1330.23,Delhi
ORD17607,CUST430,15-08-2023,Camera,Electronics,4896.04,1,0.13,11242.66,Mumbai
ORD17608,CUST432,11-11-2023,Camera,Accessories,21609.61,3,0.19,12232.72,Bangalore
ORD17609,CUST1639,21-02-2023,Watch,Fashion,7157.47,3,0.18,-3301.6,Mumbai
ORD17610,CUST1569,26-05-2023,Laptop,Accessories,2093.12,3,0.47,2650.89,Mumbai
ORD17611,CUST497,08-10-2023,Bag,Accessories,22761.85,1,0.02,537.26,Delhi
ORD17612,CUST983,03-05-2023,Laptop,Fashion,28600.85,4,0.39,-4692.91,Kolkata
ORD17613,CUST1113,26-07-2023,Watch,Accessories,22247.39,3,0.22,3466.81,Mumbai
ORD17614,CUST997,24-10-2023,Laptop,Electronics,9219.31,3,0.37,4704.8,Kolkata
ORD17615,CUST1435,12-04-2023,Phone,Electronics,4332.85,2,0.15,8589.3,Mumbai
ORD17616,CUST897,01-10-2023,Laptop,Electronics,6755.16,3,0.05,-114.01,Bangalore
ORD17617,CUST1877,09-05-2023,Phone,Accessories,36492.14,1,0.4,11930.77,Kolkata
ORD17618,CUST827,16-06-2023,Shoes,Electronics,1285.87,4,0.05,4592.23,Bangalore
ORD17619,CUST1265,21-07-2023,Tablet,Fashion,43234.16,2,0.41,8413.52,Chennai
ORD17620,CUST778,12-04-2023,Bag,Accessories,42084.41,1,0.27,4363.35,Mumbai
ORD17621,CUST223,12-03-2023,Laptop,Electronics,44083.21,2,0.34,-3371.19,Kolkata
ORD17622,CUST1772,08-01-2023,Phone,Electronics,43997.9,3,0.13,14979.92,Mumbai
ORD17623,CUST1689,11-06-2023,Watch,Electronics,33542.01,4,0.34,10571.88,Mumbai
ORD17624,CUST468,14-03-2023,Headphones,Electronics,42447.83,4,0.45,14623.81,Delhi
ORD17625,CUST569,11-12-2023,Tablet,Fashion,36651.35,3,0.09,11444.73,Mumbai
ORD17626,CUST1346,27-01-2023,Watch,Electronics,15355.98,3,0.41,4148.99,Mumbai
ORD17627,CUST375,18-06-2023,Phone,Fashion,37878.8,3,0.29,8807.94,Kolkata
ORD17628,CUST1136,20-09-2023,Bag,Accessories,30971.03,4,0.11,11709.12,Mumbai
ORD17629,CUST527,15-10-2023,Shoes,Fashion,1860.75,1,0.42,7874.13,Bangalore
ORD17630,CUST412,14-03-2023,Shoes,Electronics,39424.8,3,0.11,8011.28,Kolkata
ORD17631,CUST269,28-07-2023,Bag,Electronics,43606.34,2,0.44,-983.61,Chennai
ORD17632,CUST626,09-04-2023,Headphones,Accessories,26114.89,3,0.18,-2806.97,Mumbai
ORD17633,CUST1276,31-01-2023,Laptop,Fashion,24607.82,4,0.35,9689.84,Chennai
ORD17634,CUST1012,02-12-2023,Phone,Electronics,21649.88,1,0.37,6312.42,Mumbai
ORD17635,CUST1398,02-02-2023,Shoes,Fashion,36082.32,1,0.25,9649.36,Delhi
ORD17636,CUST1678,01-08-2023,Bag,Electronics,11164.96,3,0.42,6656.88,Mumbai
ORD17637,CUST1650,25-05-2023,Shoes,Accessories,38809.75,4,0.18,-4748,Mumbai
ORD17638,CUST450,09-04-2023,Shoes,Fashion,14970.99,3,0.43,14455.31,Delhi
ORD17639,CUST802,06-11-2023,Camera,Electronics,13444.11,4,0.28,-2542.49,Kolkata
ORD17640,CUST1893,06-11-2023,Laptop,Accessories,40554.38,3,0.02,9210.81,Delhi
ORD17641,CUST1561,29-06-2023,Shoes,Electronics,9131.6,1,0.23,7294.6,Mumbai
ORD17642,CUST1392,15-05-2023,Phone,Electronics,43194.69,1,0.41,-44.12,Delhi
ORD17643,CUST822,09-07-2023,Bag,Accessories,48904.35,2,0.13,11555.43,Kolkata
ORD17644,CUST255,30-01-2023,Headphones,Fashion,16333.75,3,0.36,236.88,Mumbai
ORD17645,CUST1487,23-03-2023,Headphones,Fashion,46429.75,1,0.23,-3591.58,Kolkata
ORD17646,CUST1292,26-02-2023,Headphones,Accessories,28537.53,4,0.16,8862.47,Delhi
ORD17647,CUST126,23-06-2023,Laptop,Accessories,13337.26,3,0.44,1521.33,Kolkata
ORD17648,CUST1417,27-07-2023,Headphones,Accessories,22905.37,4,0.24,-1738.04,Kolkata
ORD17649,CUST762,22-11-2023,Laptop,Accessories,40102.7,3,0.38,-1475.3,Delhi
ORD17650,CUST799,18-11-2023,Camera,Fashion,33498.54,4,0.23,-4684.36,Bangalore
ORD17651,CUST1358,02-07-2023,Headphones,Accessories,24991.73,2,0.15,1089.84,Delhi
ORD17652,CUST565,23-08-2023,Bag,Accessories,13237.17,2,0.46,524.62,Delhi
ORD17653,CUST1392,17-04-2023,Phone,Fashion,36426.82,1,0.07,4636.93,Kolkata
ORD17654,CUST1579,05-07-2023,Tablet,Electronics,16009.23,2,0.29,4588.03,Delhi
ORD17655,CUST1702,23-09-2023,Headphones,Electronics,16881.97,1,0.1,8586.56,Chennai
ORD17656,CUST1578,12-05-2023,Shoes,Fashion,37470.67,3,0.06,5242.79,Delhi
ORD17657,CUST1916,26-11-2023,Shoes,Fashion,28142.44,1,0.05,11274.8,Chennai
ORD17658,CUST456,25-11-2023,Headphones,Fashion,9698.76,2,0.38,12488.8,Delhi
ORD17659,CUST1712,14-11-2023,Phone,Fashion,34512.03,1,0.13,6038.84,Chennai
ORD17660,CUST1091,31-12-2023,Tablet,Accessories,13273.6,3,0.28,11951.21,Mumbai
ORD17661,CUST1090,20-06-2023,Watch,Accessories,38144.34,3,0.25,14805.73,Bangalore
ORD17662,CUST912,25-10-2023,Bag,Fashion,24196.49,3,0.43,8237.99,Kolkata
ORD17663,CUST1619,24-01-2023,Phone,Electronics,29951.77,1,0.38,-1180.61,Kolkata
ORD17664,CUST862,18-09-2023,Shoes,Electronics,30248.35,4,0.35,5667.38,Kolkata
ORD17665,CUST617,21-12-2023,Bag,Fashion,7767.12,3,0.45,-3777.51,Chennai
ORD17666,CUST400,15-07-2023,Headphones,Fashion,32698.53,2,0.29,10588.61,Chennai
ORD17667,CUST287,09-04-2023,Bag,Electronics,43422.8,4,0.41,-4151.7,Chennai
ORD17668,CUST1910,29-11-2023,Shoes,Electronics,44614.5,1,0.43,4644.41,Bangalore
ORD17669,CUST186,11-04-2023,Phone,Accessories,34583.34,1,0.4,13612.38,Chennai
ORD17670,CUST284,18-12-2023,Watch,Electronics,48464.32,3,0.19,11970.07,Mumbai
ORD17671,CUST1540,30-04-2023,Bag,Electronics,30114.67,2,0.4,-4003.75,Mumbai
ORD17672,CUST650,17-11-2023,Headphones,Electronics,13116.22,1,0.26,2644.51,Kolkata
ORD17673,CUST691,22-07-2023,Bag,Electronics,33178.55,4,0.17,1516.09,Mumbai
ORD17674,CUST237,31-03-2023,Bag,Accessories,45504.22,1,0.1,-3578.4,Delhi
ORD17675,CUST1042,14-07-2023,Headphones,Accessories,18263.18,1,0.35,-2785.84,Mumbai
ORD17676,CUST815,26-06-2023,Headphones,Accessories,13610.02,3,0.15,6295.7,Kolkata
ORD17677,CUST928,25-04-2023,Headphones,Electronics,48341.96,4,0.13,1500.29,Bangalore
ORD17678,CUST414,29-11-2023,Tablet,Accessories,38444.19,4,0.3,-4135.38,Mumbai
ORD17679,CUST1956,01-02-2023,Phone,Fashion,2964.02,2,0.13,12027.73,Delhi
ORD17680,CUST9,03-08-2023,Bag,Accessories,28278.55,1,0.16,5902.1,Bangalore
ORD17681,CUST420,04-11-2023,Headphones,Electronics,12104.33,4,0.35,9063.46,Bangalore
ORD17682,CUST29,06-10-2023,Shoes,Electronics,14697.41,4,0.34,8919.37,Delhi
ORD17683,CUST1680,31-08-2023,Shoes,Fashion,4835.54,2,0.46,-3407.42,Kolkata
ORD17684,CUST348,13-10-2023,Headphones,Accessories,11934.29,3,0.4,-4913.48,Chennai
ORD17685,CUST661,11-03-2023,Laptop,Fashion,25508.73,3,0.17,11894.14,Bangalore
ORD17686,CUST576,12-03-2023,Tablet,Electronics,4388.89,2,0.23,14430.25,Kolkata
ORD17687,CUST1903,21-04-2023,Bag,Accessories,44539.84,4,0.28,6173.85,Mumbai
ORD17688,CUST450,07-06-2023,Camera,Accessories,38882.45,2,0.2,5313.2,Kolkata
ORD17689,CUST380,06-02-2023,Tablet,Accessories,19378.38,3,0.49,-2610.95,Mumbai
ORD17690,CUST699,31-10-2023,Watch,Fashion,6946.27,2,0.02,6180.92,Kolkata
ORD17691,CUST366,22-11-2023,Tablet,Electronics,49701.66,2,0.32,-4576.96,Bangalore
ORD17692,CUST1251,04-02-2023,Laptop,Accessories,28383.68,1,0.31,10812.3,Bangalore
ORD17693,CUST1142,20-11-2023,Camera,Fashion,21437.28,2,0.47,5384.65,Delhi
ORD17694,CUST412,28-02-2023,Bag,Fashion,10332.64,4,0.45,9334.49,Mumbai
ORD17695,CUST951,26-07-2023,Tablet,Accessories,10559.22,3,0.46,4540.46,Kolkata
ORD17696,CUST356,27-12-2023,Bag,Fashion,39912.35,3,0.49,9795.57,Chennai
ORD17697,CUST254,07-03-2023,Camera,Electronics,26234.12,4,0.16,6025.26,Kolkata
ORD17698,CUST1567,19-09-2023,Headphones,Accessories,49208.1,4,0.24,5669.11,Kolkata
ORD17699,CUST1697,27-09-2023,Phone,Fashion,47678.34,3,0.09,2423.45,Kolkata
ORD17700,CUST727,21-08-2023,Tablet,Fashion,10737.98,2,0.41,716.12,Bangalore
ORD17701,CUST1468,06-06-2023,Phone,Accessories,49969.08,4,0.29,10317.39,Kolkata
ORD17702,CUST681,16-04-2023,Shoes,Fashion,49336.44,2,0.34,9209.95,Bangalore
ORD17703,CUST1105,03-06-2023,Laptop,Electronics,40064.34,1,0.03,13024.47,Kolkata
ORD17704,CUST1070,18-01-2023,Laptop,Fashion,19850.04,4,0.03,10735.5,Mumbai
ORD17705,CUST1073,17-09-2023,Camera,Electronics,11595.17,1,0.04,-3525.12,Kolkata
ORD17706,CUST1473,09-11-2023,Camera,Accessories,5606.36,2,0.36,14082.38,Chennai
ORD17707,CUST810,29-04-2023,Headphones,Accessories,3072.72,2,0.18,9991.82,Bangalore
ORD17708,CUST1431,05-11-2023,Laptop,Fashion,41129.72,2,0.37,1917.15,Mumbai
ORD17709,CUST1904,12-04-2023,Camera,Electronics,47305.3,1,0.26,7901.13,Bangalore
ORD17710,CUST1307,25-01-2023,Headphones,Fashion,38741.59,3,0.1,10284.63,Mumbai
ORD17711,CUST473,29-06-2023,Shoes,Electronics,38072.42,3,0.06,-2267.98,Delhi
ORD17712,CUST416,11-06-2023,Watch,Accessories,21051.38,4,0.46,14322.32,Kolkata
ORD17713,CUST979,16-12-2023,Watch,Accessories,32238.46,1,0.33,8012.03,Bangalore
ORD17714,CUST600,03-08-2023,Headphones,Accessories,33725.17,4,0.3,-4600.75,Delhi
ORD17715,CUST1145,04-05-2023,Watch,Accessories,13235.31,2,0.31,6068.05,Chennai
ORD17716,CUST1027,19-10-2023,Headphones,Electronics,37064.64,4,0.18,-1116.41,Chennai
ORD17717,CUST1340,05-06-2023,Camera,Electronics,7732.79,2,0.05,22.13,Mumbai
ORD17718,CUST460,12-07-2023,Laptop,Fashion,15026.08,1,0.44,-3621.77,Chennai
ORD17719,CUST1251,24-11-2023,Bag,Fashion,29690.56,3,0.46,3348.32,Bangalore
ORD17720,CUST79,22-02-2023,Laptop,Fashion,27208.93,1,0.23,292.26,Kolkata
ORD17721,CUST1681,19-06-2023,Camera,Fashion,35376.78,3,0.21,11729.65,Chennai
ORD17722,CUST1778,01-12-2023,Headphones,Fashion,29354.23,4,0.11,12212.61,Bangalore
ORD17723,CUST1568,08-04-2023,Bag,Fashion,2952.4,1,0,-4462.24,Kolkata
ORD17724,CUST775,27-05-2023,Tablet,Accessories,48896.3,4,0.35,10452.33,Delhi
ORD17725,CUST1747,27-10-2023,Camera,Electronics,38292.7,1,0.25,-4225.98,Chennai
ORD17726,CUST1095,30-01-2023,Phone,Fashion,44081.34,3,0.48,3941.66,Bangalore
ORD17727,CUST896,15-03-2023,Camera,Electronics,40294.44,2,0.02,-2914.68,Kolkata
ORD17728,CUST1221,21-06-2023,Headphones,Accessories,11013.49,1,0.17,6217.4,Delhi
ORD17729,CUST58,25-03-2023,Headphones,Electronics,46669.08,1,0.49,14121.53,Mumbai
ORD17730,CUST1448,14-03-2023,Camera,Accessories,49212.14,4,0.31,-387.47,Bangalore
ORD17731,CUST1493,20-08-2023,Shoes,Electronics,4394.27,4,0.18,11790.46,Bangalore
ORD17732,CUST624,17-10-2023,Tablet,Accessories,8342.54,2,0.1,10673.13,Delhi
ORD17733,CUST48,07-05-2023,Watch,Accessories,49519.55,3,0.03,10199.26,Delhi
ORD17734,CUST1459,26-03-2023,Laptop,Accessories,15026.5,1,0.46,334.73,Delhi
ORD17735,CUST1209,11-09-2023,Laptop,Accessories,41080.23,2,0.2,7392.06,Bangalore
ORD17736,CUST1903,01-06-2023,Phone,Fashion,4170.08,2,0.47,-3290.68,Chennai
ORD17737,CUST839,08-11-2023,Bag,Fashion,36755.83,2,0.18,4672.34,Mumbai
ORD17738,CUST165,07-01-2023,Watch,Accessories,35219.05,3,0.47,13399,Mumbai
ORD17739,CUST1751,03-11-2023,Camera,Electronics,46913.41,1,0.4,5233.95,Bangalore
ORD17740,CUST1355,16-05-2023,Shoes,Electronics,36571.48,1,0.16,-4325.78,Mumbai
ORD17741,CUST330,03-07-2023,Bag,Fashion,2549.28,2,0.21,8965.87,Kolkata
ORD17742,CUST1145,10-11-2023,Bag,Electronics,22797.41,2,0.47,12452.06,Delhi
ORD17743,CUST213,07-12-2023,Headphones,Accessories,17720.59,2,0.37,-1056.22,Bangalore
ORD17744,CUST1847,15-08-2023,Camera,Accessories,28750.95,3,0.4,-1842.24,Delhi
ORD17745,CUST507,21-11-2023,Camera,Electronics,21701.97,1,0.31,-4437.1,Mumbai
ORD17746,CUST1577,01-09-2023,Watch,Fashion,14401.74,2,0.03,10248.38,Delhi
ORD17747,CUST1889,21-09-2023,Shoes,Fashion,33221.72,1,0.43,13234.64,Kolkata
ORD17748,CUST916,08-09-2023,Tablet,Electronics,15901.23,3,0.39,4776.1,Chennai
ORD17749,CUST801,19-06-2023,Tablet,Fashion,42607.54,3,0.29,556.08,Kolkata
ORD17750,CUST168,23-02-2023,Watch,Electronics,16488.19,4,0.35,13500.73,Delhi
ORD17751,CUST995,12-05-2023,Watch,Electronics,26009.05,2,0.12,-1030.91,Chennai
ORD17752,CUST1570,11-11-2023,Laptop,Fashion,41388.07,1,0.46,3470.32,Mumbai
ORD17753,CUST830,04-04-2023,Camera,Electronics,41233.02,4,0.11,13084.86,Delhi
ORD17754,CUST996,15-02-2023,Camera,Fashion,29511.56,2,0.34,14755.81,Mumbai
ORD17755,CUST987,16-12-2023,Shoes,Accessories,19306.08,1,0.24,292.36,Delhi
ORD17756,CUST787,09-04-2023,Bag,Accessories,28118,1,0.28,14028.45,Delhi
ORD17757,CUST427,22-08-2023,Watch,Fashion,42559.34,2,0.1,4631.1,Kolkata
ORD17758,CUST1733,26-09-2023,Phone,Electronics,11329.67,3,0.09,7719.55,Chennai
ORD17759,CUST1727,06-02-2023,Shoes,Accessories,6563.01,1,0.16,10197.16,Delhi
ORD17760,CUST1245,16-03-2023,Phone,Electronics,29310.6,4,0.01,2427.99,Bangalore
ORD17761,CUST1016,27-02-2023,Bag,Accessories,28915.13,1,0.06,11692.18,Kolkata
ORD17762,CUST1034,19-01-2023,Shoes,Fashion,15010.84,4,0.18,13461.04,Delhi
ORD17763,CUST1144,07-07-2023,Laptop,Electronics,22005.81,4,0.3,10238.6,Delhi
ORD17764,CUST1659,19-05-2023,Camera,Fashion,4882.16,4,0.18,-2666.4,Chennai
ORD17765,CUST1271,23-05-2023,Shoes,Electronics,6972.63,2,0.04,-3933.23,Delhi
ORD17766,CUST1384,18-04-2023,Bag,Accessories,41502.43,1,0.4,1028.68,Mumbai
ORD17767,CUST1933,09-08-2023,Laptop,Fashion,23491.42,2,0.08,10461.26,Delhi
ORD17768,CUST1245,25-05-2023,Bag,Accessories,5440.75,2,0.03,12167.31,Delhi
ORD17769,CUST773,12-12-2023,Headphones,Electronics,48112.49,3,0.18,3198.9,Delhi
ORD17770,CUST1530,05-01-2023,Shoes,Electronics,10892.1,2,0.23,-2533.64,Mumbai
ORD17771,CUST1082,25-02-2023,Bag,Fashion,16186.98,3,0.45,9931.81,Kolkata
ORD17772,CUST1851,12-09-2023,Shoes,Accessories,48640.48,1,0.12,11821.51,Bangalore
ORD17773,CUST1484,10-08-2023,Camera,Fashion,9453.85,4,0.29,-2814.99,Kolkata
ORD17774,CUST1152,26-12-2023,Camera,Accessories,48451.91,4,0.14,3494.62,Mumbai
ORD17775,CUST1723,17-02-2023,Laptop,Accessories,36250.87,2,0.06,7844.72,Kolkata
ORD17776,CUST717,31-10-2023,Shoes,Electronics,21632.68,2,0.32,10072.05,Kolkata
ORD17777,CUST86,12-06-2023,Bag,Electronics,29949,1,0.37,14010.58,Kolkata
ORD17778,CUST104,24-08-2023,Bag,Fashion,25640.66,1,0.27,-997.82,Mumbai
ORD17779,CUST143,05-09-2023,Headphones,Electronics,40334.52,1,0.17,13185.79,Bangalore
ORD17780,CUST205,31-12-2023,Tablet,Electronics,3610.72,1,0.49,11968.74,Delhi
ORD17781,CUST641,10-04-2023,Headphones,Fashion,40762.9,2,0.02,5052.13,Chennai
ORD17782,CUST1782,21-01-2023,Bag,Fashion,48545.74,3,0.28,6837.19,Chennai
ORD17783,CUST1062,12-04-2023,Phone,Fashion,21763.86,4,0.33,9001.42,Bangalore
ORD17784,CUST1387,05-01-2023,Phone,Accessories,9974.42,3,0.21,12931.42,Mumbai
ORD17785,CUST1645,16-07-2023,Phone,Accessories,5886.06,3,0.07,6105.03,Kolkata
ORD17786,CUST1333,29-05-2023,Watch,Accessories,17664.4,1,0.09,-646.07,Mumbai
ORD17787,CUST1076,11-12-2023,Camera,Fashion,6967.39,1,0.47,3546.7,Kolkata
ORD17788,CUST1,26-11-2023,Headphones,Electronics,11870.73,1,0.45,1641.43,Bangalore
ORD17789,CUST11,30-07-2023,Shoes,Accessories,32894.59,4,0.09,13985.29,Delhi
ORD17790,CUST1850,09-06-2023,Camera,Electronics,21081.02,3,0.03,-2970.85,Bangalore
ORD17791,CUST747,26-05-2023,Phone,Accessories,45100.51,4,0.09,4305.78,Kolkata
ORD17792,CUST1664,27-02-2023,Bag,Electronics,23463.2,1,0.44,14758.58,Kolkata
ORD17793,CUST1960,20-12-2023,Camera,Accessories,8127.96,2,0.05,5091.85,Mumbai
ORD17794,CUST1238,28-08-2023,Bag,Electronics,7362.75,4,0.08,3716.5,Mumbai
ORD17795,CUST956,20-03-2023,Phone,Accessories,34809.37,3,0.35,8267.14,Chennai
ORD17796,CUST755,01-06-2023,Headphones,Accessories,31878.35,2,0.41,-496.79,Bangalore
ORD17797,CUST1580,05-01-2023,Phone,Accessories,35539.6,1,0.27,11933.65,Delhi
ORD17798,CUST518,30-06-2023,Bag,Fashion,17268.49,1,0.1,4519.55,Bangalore
ORD17799,CUST1692,18-12-2023,Camera,Accessories,45794.04,1,0.4,3262.93,Bangalore
ORD17800,CUST1439,20-07-2023,Phone,Electronics,6131.22,3,0.19,3492.1,Delhi
ORD17801,CUST1032,13-05-2023,Tablet,Electronics,2126,2,0.34,8659.44,Kolkata
ORD17802,CUST5,02-05-2023,Headphones,Accessories,37236.25,2,0.12,8144.61,Mumbai
ORD17803,CUST1386,18-06-2023,Watch,Electronics,34015.2,3,0.28,5240.27,Kolkata
ORD17804,CUST694,20-12-2023,Watch,Accessories,24931.25,3,0.17,6924.07,Mumbai
ORD17805,CUST112,12-12-2023,Tablet,Electronics,2662.8,2,0.12,12326.26,Mumbai
ORD17806,CUST1004,04-11-2023,Headphones,Accessories,6152.92,3,0.36,11149.55,Delhi
ORD17807,CUST273,08-04-2023,Camera,Accessories,10167.27,3,0.43,5434.01,Kolkata
ORD17808,CUST422,09-10-2023,Watch,Electronics,32116.8,3,0.44,13638.2,Kolkata
ORD17809,CUST265,25-09-2023,Camera,Accessories,33320.84,1,0.22,4209.04,Kolkata
ORD17810,CUST1482,22-11-2023,Laptop,Electronics,34007.26,1,0.45,1172.8,Bangalore
ORD17811,CUST212,06-12-2023,Camera,Accessories,40250.93,1,0.26,-1839.11,Chennai
ORD17812,CUST1102,19-01-2023,Watch,Electronics,1727.4,2,0.18,-509.9,Bangalore
ORD17813,CUST782,12-05-2023,Bag,Fashion,32341.47,3,0.38,8537.53,Delhi
ORD17814,CUST666,06-04-2023,Headphones,Accessories,12952.37,1,0.14,6535.79,Delhi
ORD17815,CUST1245,29-07-2023,Tablet,Accessories,28766.36,4,0.2,-2382.03,Chennai
ORD17816,CUST369,05-01-2023,Laptop,Accessories,37024.85,2,0.4,4561.08,Delhi
ORD17817,CUST958,08-05-2023,Bag,Fashion,36142.33,1,0.25,-1927.61,Kolkata
ORD17818,CUST347,23-02-2023,Bag,Accessories,14751.1,4,0.06,3094.59,Kolkata
ORD17819,CUST25,17-07-2023,Camera,Fashion,18087.74,4,0.48,-139.15,Chennai
ORD17820,CUST976,25-07-2023,Headphones,Fashion,45906.51,2,0.01,4773.03,Bangalore
ORD17821,CUST1444,29-06-2023,Headphones,Fashion,42519.91,3,0.12,12265.21,Mumbai
ORD17822,CUST1378,29-08-2023,Phone,Electronics,13221.83,3,0.4,953.9,Kolkata
ORD17823,CUST1744,01-10-2023,Tablet,Electronics,29558.37,3,0.42,14454.83,Delhi
ORD17824,CUST417,16-11-2023,Headphones,Accessories,5810.19,1,0.34,4977.9,Kolkata
ORD17825,CUST515,18-05-2023,Shoes,Fashion,32866.46,2,0.31,-1516.02,Bangalore
ORD17826,CUST215,23-01-2023,Watch,Accessories,31256.84,3,0.42,8340.62,Kolkata
ORD17827,CUST1931,30-04-2023,Headphones,Electronics,13563.91,2,0.37,12333.32,Delhi
ORD17828,CUST1136,25-04-2023,Shoes,Accessories,21381.07,4,0.49,4577.34,Kolkata
ORD17829,CUST954,23-03-2023,Camera,Fashion,39224.17,2,0.23,12819.56,Kolkata
ORD17830,CUST1728,15-07-2023,Camera,Fashion,13144.18,4,0.14,10446.79,Mumbai
ORD17831,CUST914,29-06-2023,Shoes,Fashion,38534.14,4,0,-2713.21,Mumbai
ORD17832,CUST1583,18-12-2023,Camera,Fashion,16161.09,2,0.16,12099.54,Mumbai
ORD17833,CUST428,24-06-2023,Camera,Accessories,42058.47,3,0.41,-2716.24,Kolkata
ORD17834,CUST733,17-07-2023,Phone,Fashion,2009.94,4,0.02,2711.64,Kolkata
ORD17835,CUST699,26-01-2023,Shoes,Electronics,13278.33,3,0.35,13625.17,Mumbai
ORD17836,CUST1586,09-04-2023,Watch,Fashion,9292.38,4,0.02,377.63,Bangalore
ORD17837,CUST1733,21-08-2023,Laptop,Electronics,44583.17,3,0.24,-4812.87,Bangalore
ORD17838,CUST216,10-07-2023,Bag,Accessories,21711.73,3,0.21,3543.83,Bangalore
ORD17839,CUST413,07-03-2023,Watch,Accessories,27507.24,3,0.47,13827.1,Kolkata
ORD17840,CUST1757,03-09-2023,Phone,Accessories,12482.8,4,0.16,3489.16,Chennai
ORD17841,CUST380,14-04-2023,Laptop,Accessories,6853.59,3,0.27,-2851.35,Chennai
ORD17842,CUST1626,10-07-2023,Phone,Electronics,30113,4,0.31,3394.65,Chennai
ORD17843,CUST232,21-05-2023,Camera,Electronics,14523.32,3,0.14,14735.34,Delhi
ORD17844,CUST835,28-06-2023,Tablet,Fashion,46478.4,3,0.12,-961.64,Kolkata
ORD17845,CUST258,18-09-2023,Watch,Fashion,24079.32,1,0.14,13273.28,Bangalore
ORD17846,CUST1689,24-06-2023,Camera,Accessories,7338.91,4,0.06,-2628.48,Mumbai
ORD17847,CUST1280,13-06-2023,Bag,Accessories,1677.66,4,0.06,-2849.92,Delhi
ORD17848,CUST403,19-01-2023,Shoes,Electronics,11997.86,2,0.3,-4034.29,Mumbai
ORD17849,CUST424,20-01-2023,Headphones,Electronics,16336.19,4,0.05,-1785.03,Delhi
ORD17850,CUST770,14-10-2023,Headphones,Accessories,10744.89,2,0.1,13839.95,Kolkata
ORD17851,CUST65,27-12-2023,Shoes,Accessories,18597.27,1,0.09,11427.12,Delhi
ORD17852,CUST190,27-08-2023,Phone,Electronics,44008.74,3,0.07,1670.47,Mumbai
ORD17853,CUST1627,13-02-2023,Laptop,Electronics,2873.65,3,0.07,-2214.33,Chennai
ORD17854,CUST950,15-07-2023,Camera,Electronics,40160.81,1,0.4,6217.49,Kolkata
ORD17855,CUST173,14-07-2023,Headphones,Accessories,21576.68,2,0.12,-2531.69,Chennai
ORD17856,CUST759,23-12-2023,Bag,Electronics,45367.66,4,0.11,8486.64,Bangalore
ORD17857,CUST1792,11-12-2023,Phone,Electronics,33518.98,4,0.06,12664.97,Mumbai
ORD17858,CUST628,18-02-2023,Bag,Fashion,8663.38,1,0.35,5463.69,Kolkata
ORD17859,CUST561,28-02-2023,Headphones,Electronics,47995.23,3,0.07,-362.42,Mumbai
ORD17860,CUST1251,12-05-2023,Phone,Fashion,8158.38,4,0.03,1292.54,Mumbai
ORD17861,CUST1001,16-06-2023,Tablet,Fashion,17146.52,4,0.5,2639.72,Delhi
